chrom,start,end,symbol,id,num_snps,ens_g,num_wins_2500bp,num_snps_2500bp
2,215276460,215440653,VWC2L,402117,499.0,ENSG00000174453,10,463
2,215374905,215401613,VWC2L-IT1,100885780,109.0,ENSG00000224257,3,114
2,215593274,215674428,BARD1,580,486.0,ENSG00000138376,10,455
2,215796265,216003151,ABCA12,26154,453.0,ENSG00000144452,9,421
2,216176678,216214496,ATIC,471,134.0,ENSG00000138363,3,140
2,216225178,216300791,FN1,2335,269.0,ENSG00000115414,5,245
2,216476285,216708259,LINC00607,646324,783.0,ENSG00000235770,15,715
2,216807313,216878346,MREG,55686,277.0,ENSG00000118242,6,270
2,216903110,216946539,PECR,55825,128.0,ENSG00000115425,3,130
2,216946588,216967506,TMEM169,92691,48.0,ENSG00000163449,2,54
2,216974019,217071016,XRCC5,7520,262.0,ENSG00000079246,5,241
2,217277472,217347774,SMARCAL1,50485,221.0,ENSG00000138375,5,207
2,217363519,217366188,RPL37A,6168,8.0,ENSG00000197756,1,17
2,217498126,217529158,IGFBP2,3485,44.0,ENSG00000115457,2,53
2,217536827,217560272,IGFBP5,3488,55.0,ENSG00000115461,2,63
2,217724181,217724782,TNP1,7141,1.0,ENSG00000118245,1,15
2,218148745,218621316,DIRC3,729582,1459.0,ENSG00000255203,27,1337
2,218664511,218808796,TNS1,7145,404.0,ENSG00000079308,8,398
2,218933737,218955304,RUFY4,285180,55.0,ENSG00000188282,2,68
2,218923877,218926013,CXCR2P1,3580,6.0,ENSG00000215480,1,14
2,218990735,219001976,CXCR2,3579,17.0,ENSG00000180871,1,24
2,219081816,219119071,ARPC2,10109,77.0,ENSG00000163466,2,81
2,239152678,239197207,PER2,8864,121.0,ENSG00000132326,3,124
2,64681326,64688517,LGALSL,29094,17.0,ENSG00000119862,1,23
2,239335625,239360891,ASB1,51665,113.0,ENSG00000065802,3,121
2,66585380,66585460,MIR4778,100616464,0.0,ENSG00000264525,1,11
2,65537984,65659656,SPRED2,200734,395.0,ENSG00000198369,8,370
2,65454828,65498390,ACTR2,10097,128.0,ENSG00000138071,3,126
2,65313987,65357435,RAB1A,5861,151.0,ENSG00000138069,3,145
2,65283494,65314142,CEP68,23177,108.0,ENSG00000011523,2,96
2,65216494,65251000,SLC1A4,6509,101.0,ENSG00000115902,3,104
2,64858754,64881046,SERTAD2,9792,38.0,ENSG00000179833,1,34
2,64752646,64752699,MIR4434,100616419,0.0,ENSG00000283204,1,8
2,64751438,64820138,AFTPH,54812,146.0,ENSG00000119844,3,133
2,201936461,201950473,NDUFB3,4709,37.0,ENSG00000119013,1,40
2,64412212,64432619,LINC00309,150992,58.0,ENSG00000230923,2,68
2,64319785,64371605,PELI1,57162,145.0,ENSG00000197329,3,142
2,64119666,64246214,VPS54,51542,423.0,ENSG00000143952,8,386
2,64069013,64118696,UGP2,7360,133.0,ENSG00000169764,3,126
2,63816284,63834330,MDH1,4190,39.0,ENSG00000014641,1,41
2,63348534,63815867,WDPCP,51057,1063.0,ENSG00000143951,20,968
2,63344985,63346677,DBIL5P2,100169989,4.0,ENSG00000242412,1,12
2,63277936,63284966,OTX1,5013,8.0,ENSG00000115507,1,13
2,63271099,63274846,LOC100132215,100132215,2.0,ENSG00000231609,1,6
2,62933000,63273621,EHBP1,23301,388.0,ENSG00000115504,7,347
2,62727355,62733604,TMEM17,200728,31.0,ENSG00000186889,2,57
2,62432960,62433052,MIR5192,100847087,0.0,ENSG00000266097,1,9
2,62423261,62451866,B3GNT2,10678,44.0,ENSG00000170340,1,46
2,62132802,62363205,COMMD1,150684,489.0,ENSG00000173163,9,447
2,62095261,62115806,CCT4,10575,75.0,ENSG00000115484,2,75
2,62051982,62081278,FAM161A,84140,90.0,ENSG00000170264,2,89
2,61705068,61765418,XPO1,7514,124.0,ENSG00000082898,3,122
2,61644378,61644512,SNORA70B,100124537,0.0,ENSG00000206937,1,6
2,61414589,61697849,USP34,9736,724.0,ENSG00000115464,13,632
2,66650474,66660602,MEIS1-AS3,730198,30.0,ENSG00000214880,1,31
2,61389628,61391964,C2orf74,339804,7.0,ENSG00000237651,1,20
2,66662531,66799891,MEIS1,4211,331.0,ENSG00000143995,6,295
2,68269331,68290159,C1D,10438,36.0,ENSG00000197223,1,38
2,70508505,70520869,SNRPG,6637,23.0,ENSG00000143977,1,30
2,70485230,70508317,PCYOX1,51449,53.0,ENSG00000116005,2,51
2,70436575,70475779,TIA1,7072,81.0,ENSG00000116001,2,85
2,70377016,70418151,C2orf42,54980,101.0,ENSG00000115998,2,97
2,70314584,70316334,PCBP1,5093,2.0,ENSG00000169564,1,10
2,70189394,70314147,PCBP1-AS1,400960,213.0,ENSG00000179818,4,194
2,70187223,70189397,ASPRV1,151516,4.0,ENSG00000244617,1,10
2,70142172,70170076,MXD1,4084,56.0,ENSG00000059728,2,57
2,70121074,70132368,SNRNP27,11017,20.0,ENSG00000124380,1,26
2,70056817,70106727,GMCL1,64395,89.0,ENSG00000087338,2,89
2,69969126,70053596,ANXA4,307,235.0,ENSG00000196975,5,225
2,69747176,69747303,SNORA36C,100124535,0.0,ENSG00000207016,1,7
2,69685126,69870977,AAK1,22848,272.0,ENSG00000115977,5,237
2,69623244,69664760,NFU1,27247,115.0,ENSG00000169599,3,111
2,69546900,69614386,GFPT1,2673,145.0,ENSG00000198380,3,134
2,69330813,69330887,MIR3126,100423030,0.0,ENSG00000266649,1,22
2,69240275,69476459,ANTXR1,84168,654.0,ENSG00000169604,13,627
2,69201704,69208112,GKN1,56287,33.0,ENSG00000169605,1,39
2,69172363,69180102,GKN2,200504,19.0,ENSG00000183607,1,32
2,69092612,69098649,BMP10,27302,14.0,ENSG00000163217,1,27
2,68961912,69053957,ARHGAP25,9938,416.0,ENSG00000163219,9,407
2,68872793,68882708,PROKR1,10887,37.0,ENSG00000169618,1,46
2,68694690,68807294,APLF,200558,399.0,ENSG00000169621,8,355
2,68689504,68694390,FBXO48,554251,3.0,ENSG00000204923,1,16
2,68592321,68624585,PLEK,5341,200.0,ENSG00000115956,4,197
2,68520141,68547183,CNRIP1,25927,62.0,ENSG00000119865,2,69
2,68405988,68479651,PPP3R1,5534,168.0,ENSG00000221823,3,150
2,68385004,68403094,PNO1,56902,51.0,ENSG00000115946,1,49
2,68357280,68384692,WDR92,116143,46.0,ENSG00000243667,2,59
2,67624441,67637533,ETAA1,54465,41.0,ENSG00000143971,1,49
2,70523107,70529220,FAM136A,84908,13.0,ENSG00000035141,1,24
2,61368726,61372110,LOC339803,339803,13.0,ENSG00000212978,1,30
2,61244811,61279125,PEX13,5194,60.0,ENSG00000162928,2,65
2,48807725,48906749,STON1-GTF2A1L,286749,402.0,ENSG00000068781,8,393
2,48667907,48742531,PPP1R21,129285,222.0,ENSG00000162869,5,220
2,48541794,48606434,FOXN2,3344,222.0,ENSG00000170802,5,214
2,48034058,48132932,FBXO11,80204,306.0,ENSG00000138081,6,271
2,48010220,48034092,MSH6,2956,92.0,ENSG00000116062,2,91
2,47747914,47797470,KCNK12,56660,132.0,ENSG00000184261,3,135
2,47630205,47710367,MSH2,4436,311.0,ENSG00000095002,6,289
2,47604813,47604909,MIR559,693144,2.0,ENSG00000207923,1,16
2,47596286,47614167,EPCAM,4072,57.0,ENSG00000119888,2,65
2,47387220,47403740,CALM2,805,50.0,ENSG00000143933,2,57
2,47168312,47303275,TTC7A,57217,630.0,ENSG00000068724,12,598
2,47129008,47143251,MCFD2,90411,70.0,ENSG00000180398,2,93
2,46926098,46989927,SOCS5,9655,247.0,ENSG00000171150,5,247
2,46844324,46852881,CRIPT,9419,22.0,ENSG00000119878,1,30
2,46808412,46844251,PIGF,5281,96.0,ENSG00000151665,2,96
2,46769866,46811827,RHOQ,23433,107.0,ENSG00000119729,3,107
2,46738985,46747096,ATP6V1E2,90423,30.0,ENSG00000250565,1,45
2,46706703,46711564,TMEM247,388946,24.0,ENSG00000284701,1,44
2,46524540,46613842,EPAS1,2034,307.0,ENSG00000116016,7,308
2,45879042,46415129,PRKCE,5581,2054.0,ENSG00000171132,39,1936
2,45615818,45838433,SRBD1,55133,735.0,ENSG00000068784,14,663
2,45232323,45236542,SIX2,10736,11.0,ENSG00000170577,1,22
2,45169036,45173216,SIX3,6496,17.0,ENSG00000138083,1,32
2,44776629,44776659,MIR548AD,100616475,0.0,ENSG00000265301,1,9
2,44589042,44999731,CAMKMT,79823,1095.0,ENSG00000143919,21,1010
2,44544747,44589001,PREPL,9581,146.0,ENSG00000138078,3,141
2,44502596,44547962,SLC3A1,6519,129.0,ENSG00000138079,3,126
2,44395999,44458611,PPM1B,5495,132.0,ENSG00000138032,3,127
2,44113362,44223144,LRPPRC,10128,332.0,ENSG00000138095,7,316
2,48913912,48982880,LHCGR,3973,304.0,ENSG00000138039,7,306
2,61293005,61351413,KIAA1841,84542,117.0,ENSG00000162929,3,116
2,49189295,49381666,FSHR,2492,839.0,ENSG00000170820,16,790
2,53897116,54087170,ASB3,51130,628.0,ENSG00000115239,12,591
2,61167547,61245365,PUS10,150962,135.0,ENSG00000162927,3,146
2,61108751,61150178,REL,5966,64.0,ENSG00000162924,2,64
2,60983364,61029221,PAPOLG,64895,117.0,ENSG00000115421,3,118
2,60684328,60780633,BCL11A,53335,163.0,ENSG00000119866,4,157
2,60614496,60614580,MIR4432,100616473,2.0,ENSG00000266078,1,15
2,58386377,58468515,FANCL,55120,209.0,ENSG00000115392,5,202
2,58273776,58387055,VRK2,7444,189.0,ENSG00000028116,4,170
2,56411257,56613309,CCDC85A,114800,665.0,ENSG00000055813,13,637
2,56227848,56227930,MIR216B,100126319,0.0,ENSG00000211520,1,12
2,56216084,56216194,MIR216A,406998,1.0,ENSG00000207798,1,25
2,56210101,56210211,MIR217,406999,1.0,ENSG00000207548,1,17
2,56093096,56151298,EFEMP1,2202,206.0,ENSG00000115380,4,196
2,55861197,55921045,PNPT1,87178,243.0,ENSG00000138035,5,238
2,55514977,55647057,CCDC88A,55704,493.0,ENSG00000115355,9,450
2,55509454,55511607,PRORSD1P,344405,13.0,ENSG00000162997,1,36
2,55463755,55496384,MTIF2,4528,101.0,ENSG00000085760,2,95
2,55459038,55462989,RPS27A,6233,14.0,ENSG00000143947,1,29
2,55399686,55459449,CLHC1,130162,172.0,ENSG00000162994,4,172
2,54952148,55199156,EML6,400954,878.0,ENSG00000214595,17,828
2,54756358,54756978,RPL23AP32,56969,1.0,ENSG00000253559,1,14
2,54683453,54898583,SPTBN1,6711,740.0,ENSG00000115306,14,680
2,54558070,54588714,C2orf73,129852,83.0,ENSG00000177994,2,91
2,54480314,54483409,TSPYL6,388951,13.0,ENSG00000178021,1,32
2,54342409,54532435,ACYP2,98,651.0,ENSG00000170634,12,591
2,54091203,54197977,PSME4,23198,343.0,ENSG00000068878,7,318
2,54080049,54087170,GPR75,10936,20.0,ENSG00000119737,1,33
2,54076258,54076342,MIR3682,100500850,0.0,ENSG00000265452,1,11
2,54014067,54045956,ERLEC1,27248,83.0,ENSG00000068912,2,81
2,53994928,54002287,CHAC2,494143,24.0,ENSG00000143942,1,38
2,50145642,51259674,NRXN1,9378,3807.0,ENSG00000179915,71,3512
2,70674411,70781147,TGFA,7039,351.0,ENSG00000163235,7,334
2,70889215,70994847,ADD2,119,405.0,ENSG00000075340,8,374
2,71004441,71017775,FIGLA,344018,58.0,ENSG00000183733,2,73
2,242498145,242513553,BOK,666,43.0,ENSG00000176720,2,60
2,242523819,242576725,THAP4,51078,150.0,ENSG00000176946,3,146
2,242577026,242613271,ATG4B,23192,176.0,ENSG00000168397,4,174
2,242615156,242626383,DTYMK,1841,43.0,ENSG00000168393,2,65
2,242641455,242668896,ING5,84289,86.0,ENSG00000168395,2,98
2,242674029,242708231,D2HGDH,728294,140.0,ENSG00000180902,3,146
2,242716239,242743702,GAL3ST2,64090,82.0,ENSG00000276126,2,75
2,242750159,242758739,NEU4,129807,40.0,ENSG00000277926,2,62
2,242792032,242801058,PDCD1,5133,37.0,ENSG00000276977,2,52
2,85661917,85664152,SH2D6,284948,6.0,ENSG00000152292,1,17
2,85621870,85641197,CAPG,822,88.0,ENSG00000042493,2,96
2,85581842,85618875,ELMOD3,84173,101.0,ENSG00000115459,2,99
2,85569077,85581821,RETSAT,54884,34.0,ENSG00000042445,1,41
2,85545140,85555419,TGOLN2,10618,35.0,ENSG00000152291,1,43
2,85360582,85537511,TCF7L1,83439,652.0,ENSG00000152284,13,616
2,85198230,85286595,KCMF1,56888,170.0,ENSG00000176407,4,161
2,85132762,85133799,TMSB10,9168,3.0,ENSG00000034510,1,12
2,85048790,85108369,TRABD2A,129293,225.0,ENSG00000186854,5,211
2,84743578,85046713,DNAH6,1768,833.0,ENSG00000115423,16,751
2,84650646,84686586,SUCLG1,8802,97.0,ENSG00000163541,2,99
2,84517805,84519324,FUNDC2P2,388965,4.0,ENSG00000248550,1,8
2,80529002,80531487,LRRTM1,347730,3.0,ENSG00000162951,1,13
2,79876419,79876485,MIR4264,100422888,0.0,ENSG00000266436,1,11
2,79740059,80875988,CTNNA2,1496,3620.0,ENSG00000066032,66,3288
2,79384131,79386880,REG3A,5068,5.0,ENSG00000172016,1,13
2,79347583,79350545,REG1A,5967,11.0,ENSG00000115386,1,28
2,79312148,79315150,REG1B,5968,12.0,ENSG00000172023,1,37
2,79252811,79255630,REG3G,130120,18.0,ENSG00000143954,1,38
2,78182032,78182152,SNAR-H,100170221,1.0,None,1,12
2,242483800,242498558,BOK-AS1,100379249,60.0,ENSG00000257599,2,63
2,76974849,77749502,LRRTM4,80059,2955.0,ENSG00000176204,54,2667
2,242434121,242448110,STK25,10494,46.0,ENSG00000115694,2,57
2,242166681,242212246,HDLBP,3069,103.0,ENSG00000115677,3,101
2,239756672,239832237,TWIST2,117581,71.0,ENSG00000233608,2,82
2,239969863,240322643,HDAC4,9759,1243.0,ENSG00000068024,24,1163
2,239990512,239990610,MIR4440,100616397,0.0,ENSG00000266109,1,6
2,240007522,240007622,MIR4441,100616493,1.0,ENSG00000264810,1,13
2,240115026,240117153,MGC16025,85009,9.0,None,1,32
2,240227156,240227240,MIR4269,100423043,0.0,ENSG00000265215,1,9
2,240273418,240273499,MIR2467,100616360,0.0,ENSG00000264292,1,17
2,240684553,240722356,LOC150935,150935,237.0,None,6,253
2,240882431,240882511,MIR4786,100616417,1.0,ENSG00000264279,1,23
2,240896788,240964819,NDUFA10,4705,223.0,ENSG00000130414,5,224
2,240968907,240969846,OR6B2,389090,3.0,ENSG00000182083,1,18
2,240981229,240982399,PRR21,643905,10.0,None,1,41
2,240984493,240985489,OR6B3,150681,5.0,ENSG00000178586,1,40
2,241078445,241080073,OTOS,150677,12.0,ENSG00000178602,1,42
2,241375114,241407495,GPC1,2817,148.0,ENSG00000063660,4,157
2,241395417,241395506,MIR149,406941,1.0,ENSG00000207611,1,15
2,241418838,241497405,ANKMY1,51281,306.0,ENSG00000144504,6,293
2,241499470,241503431,DUSP28,285193,14.0,ENSG00000188542,1,22
2,241508003,241518149,RNPEPL1,57140,22.0,ENSG00000142327,1,34
2,241526132,241538526,CAPN10,11132,60.0,ENSG00000142330,2,94
2,241564661,241570676,GPR35,2859,33.0,ENSG00000178623,2,54
2,241615834,241622317,AQP12B,653437,11.0,ENSG00000185176,1,43
2,241631261,241637900,AQP12A,375318,5.0,ENSG00000184945,1,7
2,241653180,241759725,KIF1A,547,305.0,ENSG00000130294,6,300
2,241808161,241818536,AGXT,189,39.0,ENSG00000172482,2,64
2,241938254,242033643,SNED1,25992,276.0,ENSG00000162804,6,268
2,242045513,242088919,PASK,23178,217.0,ENSG00000115687,5,209
2,242089901,242122439,PPP1R7,5510,86.0,ENSG00000115685,2,92
2,242127923,242164791,ANO7,50636,110.0,ENSG00000146205,3,134
2,242295663,242434256,FARP2,9855,401.0,ENSG00000006607,8,372
2,75889831,75938111,GCFC2,6936,136.0,ENSG00000005436,3,139
2,75873908,75889334,MRPL19,9801,56.0,ENSG00000115364,2,71
2,75719443,75788092,EVA1A,84141,165.0,ENSG00000115363,4,157
2,74011315,74044274,C2orf78,388960,10.0,ENSG00000187833,1,13
2,73989324,74007284,DUSP11,8446,14.0,ENSG00000144048,1,15
2,73956956,73964517,TPRKB,51002,9.0,ENSG00000144034,1,23
2,73927635,73928467,NAT8B,51471,3.0,ENSG00000204872,1,13
2,73867849,73869537,NAT8,9027,4.0,ENSG00000144035,1,23
2,73612885,73837046,ALMS1,7840,459.0,ENSG00000116127,9,427
2,73518056,73520829,EGR4,1961,2.0,ENSG00000135625,1,9
2,73481809,73496848,FBXO41,150726,22.0,ENSG00000163013,1,29
2,73461363,73480150,CCT7,10574,56.0,ENSG00000135624,2,63
2,73455133,73460356,PRADC1,84279,16.0,ENSG00000135617,1,27
2,73441365,73454355,SMYD5,10322,31.0,ENSG00000135632,1,40
2,73429385,73438340,NOTO,344022,35.0,ENSG00000214513,1,45
2,73144603,73162020,EMX1,2016,22.0,ENSG00000135638,1,29
2,73114511,73119289,SPR,6697,3.0,ENSG00000116096,1,8
2,72406443,73053177,EXOC6B,23233,1077.0,ENSG00000144036,20,974
2,72356366,72374991,CYP26B1,56603,34.0,ENSG00000003137,1,41
2,71693831,71913893,DYSF,8291,797.0,ENSG00000135636,16,764
2,71558884,71662191,ZNF638,27332,371.0,ENSG00000075292,7,338
2,71409867,71454233,PAIP2B,400961,193.0,ENSG00000124374,5,201
2,71357443,71377232,MPHOSPH10,10199,73.0,ENSG00000124383,2,81
2,71336805,71357394,MCEE,84693,80.0,ENSG00000124370,2,84
2,71295407,71305998,NAGK,55577,32.0,ENSG00000124357,2,53
2,71251204,71257060,OR7E91P,79315,14.0,ENSG00000205847,1,26
2,71213067,71222001,TEX261,113419,32.0,ENSG00000144043,1,48
2,71205574,71212629,ANKRD53,79998,22.0,ENSG00000144031,1,31
2,71162997,71192561,ATP6V1B1,525,124.0,ENSG00000116039,3,128
2,71127719,71160575,VAX2,25806,116.0,ENSG00000116035,3,122
2,71057342,71062953,CD207,50489,31.0,ENSG00000116031,2,67
2,71035776,71047732,CLEC4F,165530,37.0,ENSG00000152672,2,57
2,74056042,74094295,STAMBP,10617,91.0,ENSG00000124356,2,97
2,74120092,74146780,ACTG2,72,103.0,ENSG00000163017,3,118
2,74153952,74186088,DGUOK,1716,97.0,ENSG00000114956,3,112
2,74273404,74335302,TET3,200424,125.0,ENSG00000187605,3,116
2,75317938,75318041,MIR5000,100846995,0.0,ENSG00000263909,1,5
2,75273589,75426645,TACR1,6869,421.0,ENSG00000115353,9,402
2,75185774,75196859,POLE4,56655,31.0,ENSG00000115350,1,42
2,75059781,75120481,HK2,3099,194.0,ENSG00000159399,4,193
2,74881354,74910981,SEMA4F,10505,33.0,ENSG00000135622,1,33
2,74785009,74875164,M1AP,130951,67.0,ENSG00000159374,2,62
2,74781511,74784678,DOK1,1796,1.0,ENSG00000115325,1,5
2,74759945,74781062,LOXL3,84695,18.0,ENSG00000115318,1,19
2,74756531,74760683,HTRA2,27429,3.0,ENSG00000115317,1,7
2,74753774,74756974,AUP1,550,3.0,ENSG00000115307,1,5
2,74745257,74753408,DQX1,165545,7.0,ENSG00000144045,1,8
2,74732169,74734821,PCGF1,84759,3.0,ENSG00000115289,1,6
2,74729743,74732192,LBX2-AS1,151534,1.0,ENSG00000257702,1,7
2,74724643,74730443,LBX2,85474,8.0,ENSG00000179528,1,11
2,239229184,239309541,TRAF3IP1,26146,262.0,ENSG00000204104,5,250
2,74710199,74721691,TTC31,64427,10.0,ENSG00000115282,1,12
2,74699084,74699942,MRPL53,116540,2.0,ENSG00000204822,1,4
2,74688183,74692537,MOGS,7841,4.0,ENSG00000115275,1,9
2,74685526,74688018,WBP1,23559,4.0,ENSG00000239779,1,6
2,74682149,74685087,INO80B,83444,1.0,ENSG00000115274,1,5
2,74652987,74669060,RTKN,6242,11.0,ENSG00000114993,1,17
2,74648884,74652882,WDR54,84058,4.0,ENSG00000005448,1,8
2,74641302,74644844,C2orf81,388963,6.0,ENSG00000284308,1,12
2,74612844,74621008,DCTN1-AS1,100189589,12.0,ENSG00000237737,1,19
2,74588280,74607482,DCTN1,1639,24.0,ENSG00000204843,1,26
2,74448560,74542152,SLC4A5,57835,179.0,ENSG00000188687,4,170
2,74425689,74442424,MTHFD2,10797,35.0,ENSG00000065911,1,37
2,74383210,74405995,MOB1A,55233,58.0,ENSG00000114978,2,59
2,74375107,74379516,BOLA3-AS1,100507171,9.0,ENSG00000225439,1,19
2,74362527,74375039,BOLA3,388962,31.0,ENSG00000163170,1,46
2,74699958,74710357,CCDC142,84865,8.0,ENSG00000135637,1,12
2,201838440,201936392,FAM126B,285172,188.0,ENSG00000155744,4,181
2,165544152,165544287,SNORA70F,100337591,0.0,ENSG00000206869,1,6
2,201754049,201768655,NIF3L1,60491,17.0,ENSG00000196290,1,17
2,113479062,113500454,NT5DC4,284958,47.0,ENSG00000144130,1,44
2,113495443,113522254,CKAP2L,150468,54.0,ENSG00000169607,2,62
2,113531491,113542971,IL1A,3552,32.0,ENSG00000115008,1,45
2,113587336,113594356,IL1B,3553,14.0,ENSG00000125538,1,20
2,113670547,113676458,IL37,27178,44.0,ENSG00000125571,2,77
2,113735605,113743227,IL36G,56300,9.0,ENSG00000136688,1,18
2,113763448,113765621,IL36A,27179,6.0,ENSG00000136694,1,18
2,113779667,113810440,IL36B,27177,108.0,ENSG00000136696,3,121
2,113816684,113822320,IL36RN,26525,47.0,ENSG00000136695,2,65
2,113825546,113833427,IL1F10,84639,45.0,ENSG00000136697,2,81
2,113885137,113891593,IL1RN,3557,39.0,ENSG00000136689,2,52
2,113931559,113960677,PSD4,23550,103.0,ENSG00000125637,3,109
2,113973573,114036498,PAX8,7849,231.0,ENSG00000125618,5,224
2,114195267,114253781,CBWD2,150472,66.0,ENSG00000136682,2,67
2,114256660,114258727,FOXD4L1,200350,1.0,ENSG00000184492,1,2
2,114334958,114336429,FAM138B,654412,0.0,ENSG00000226516,0,0
2,114353644,114356613,WASH2P,375260,0.0,ENSG00000146556,0,0
2,114356604,114359153,DDX11L2,84771,0.0,ENSG00000223972,1,5
2,114368815,114384715,RPL23AP7,118433,8.0,ENSG00000184319,1,19
2,114384816,114400975,RABL2A,11159,55.0,ENSG00000144134,1,49
2,114471932,114514400,SLC35F5,80255,144.0,ENSG00000115084,3,140
2,114478866,114478945,MIR4782,100616208,1.0,ENSG00000265429,1,13
2,114647510,114719129,ACTR3,10096,275.0,ENSG00000115091,5,243
2,114735245,114737561,LOC100499194,100499194,10.0,None,1,31
2,115919512,116602326,DPP10,57628,1902.0,ENSG00000175497,35,1727
2,118572254,118589953,DDX18,8886,55.0,ENSG00000088205,2,66
2,118673053,118771739,CCDC93,54520,361.0,ENSG00000125633,7,343
2,118846049,118867597,INSIG2,51141,53.0,ENSG00000125629,2,67
2,119599746,119605759,EN1,2019,10.0,ENSG00000163064,1,18
2,113403433,113421400,SLC20A1,6574,45.0,ENSG00000144136,1,50
2,119699744,119752236,MARCO,8685,198.0,ENSG00000019169,5,205
2,113399406,113401757,FLJ42351,400999,6.0,None,1,18
2,113299491,113334727,POLR1B,84172,116.0,ENSG00000125630,3,106
2,108443387,108509000,RGPD4,285190,62.0,ENSG00000196862,2,67
2,108602994,108630443,SLC5A7,60482,77.0,ENSG00000115665,2,88
2,108863650,108881807,SULT1C3,442038,58.0,ENSG00000196228,2,71
2,108905094,108926371,SULT1C2,6819,69.0,ENSG00000198203,2,68
2,108938693,108970254,SULT1C2P1,151234,119.0,ENSG00000237223,3,134
2,108994420,109004270,SULT1C4,27233,17.0,ENSG00000198075,1,26
2,109065576,109125854,GCC2,9648,260.0,ENSG00000135968,6,263
2,109271267,109303702,LIMS1,3987,90.0,ENSG00000169756,2,94
2,109335936,109402267,RANBP2,5903,122.0,ENSG00000153201,3,113
2,109403218,109492847,CCDC138,165055,191.0,ENSG00000163006,4,176
2,109510926,109605828,EDAR,10913,363.0,ENSG00000135960,7,340
2,109743783,109746575,SH3RF3-AS1,100287216,5.0,ENSG00000206145,1,19
2,109745996,110262207,SH3RF3,344558,1241.0,ENSG00000172985,24,1151
2,109757945,109758044,MIR4265,100422863,0.0,ENSG00000264934,1,14
2,109930026,109930081,MIR4266,100423027,0.0,ENSG00000265965,2,64
2,110371910,110376564,SOWAHC,65124,10.0,ENSG00000198142,1,28
2,110827537,110827619,MIR4267,100422994,0.0,ENSG00000265682,1,2
2,110841446,110874143,MALL,7851,46.0,ENSG00000144063,1,47
2,110880913,110962639,NPHP1,4867,163.0,ENSG00000144061,4,152
2,111003214,111024135,LOC100507334,100507334,10.0,ENSG00000261760,1,12
2,111395408,111435684,BUB1,699,35.0,ENSG00000169679,1,40
2,111490149,111875799,ACOXL,55289,1158.0,ENSG00000153093,22,1076
2,111878490,111926022,BCL2L11,10018,100.0,ENSG00000153094,3,107
2,112656190,112786945,MERTK,10461,499.0,ENSG00000153208,10,471
2,112812799,112876895,TMEM87B,84910,183.0,ENSG00000153214,4,185
2,112895961,112945791,FBLN7,129804,153.0,ENSG00000144152,3,150
2,112973438,113012664,ZC3H8,84524,55.0,ENSG00000144161,2,55
2,113125945,113191222,RGPD8,727851,28.0,ENSG00000169629,1,31
2,113239742,113290222,TTL,150465,121.0,ENSG00000114999,3,113
2,113342035,113346617,CHCHD5,84269,11.0,ENSG00000125611,1,21
2,119913818,119916471,C1QL2,165257,10.0,ENSG00000144119,1,19
2,119981383,120023227,STEAP3,55240,158.0,ENSG00000115107,4,164
2,120060019,120124258,C2orf76,130355,250.0,ENSG00000186132,5,248
2,130831107,130886795,POTEF,728378,42.0,ENSG00000196604,1,41
