chrom,start,end,starthg38,endhg38,ens_g,symbol,entrez_id
17,15933407,16118874,16029156,16215534,ENSG00000141027,NCOR1,9611
17,16524047,16557167,16620733,16653850,ENSG00000197566,ZNF624,57547
17,16593638,16678311,16690324,16774999,ENSG00000170160,CCDC144A,9720
17,16690205,16707819,16786989,16804455,ENSG00000100068,USP32P1,162632
17,17717149,17717245,17813835,17813931,ENSG00000207839,MIR33B,693120
17,17714662,17740325,17811333,17836986,ENSG00000072310,SREBF1,6720
17,17679999,17682843,17776685,17779529,ENSG00000226746,SMCR5,140771
17,17584786,17714765,17681457,17811453,ENSG00000108557,RAI1,10743
17,17408876,17495017,17505562,17591708,ENSG00000133027,PEMT,10400
17,17397752,17399709,17494436,17496395,ENSG00000108551,RASD1,51655
17,17380299,17396534,17476999,17493221,ENSG00000141026,MED9,55090
17,17206679,17250977,17303372,17347663,ENSG00000205309,NT5M,56953
17,17149937,17184617,17246615,17281246,ENSG00000141030,COPS3,8533
17,17115526,17140502,17212211,17237168,ENSG00000154803,FLCN,201163
17,17104308,17109646,17200994,17206333,ENSG00000179598,PLD6,201164
17,17067973,17095962,17042848,17185560,ENSG00000133030,MPRIP,23164
17,16842397,16875402,16939080,16972118,ENSG00000240505,TNFRSF13B,23495
17,16733796,16736147,16829998,16832753,ENSG00000230445,KRT16P2,400578
17,15602890,15624100,15699576,15720782,ENSG00000187607,ZNF286A,57335
17,15474804,15555260,15627965,15684311,ENSG00000221926,TRIM16,10626
17,15405577,15466945,15536980,15563595,ENSG00000175106,TVP23C,201158
17,15339331,15370925,15436014,15467621,ENSG00000239704,CDRT4,284040
17,11144739,11467380,11241422,11564063,ENSG00000188803,SHISA6,388336
17,10725791,10741418,10822469,10838087,ENSG00000233670,PIRT,644139
17,10633093,10718481,10729803,10768030,ENSG00000263400,TMEM220-AS1,101101775
17,10616638,10633646,10713294,10730023,ENSG00000187824,TMEM220,388335
17,10600926,10614875,10697593,10711558,ENSG00000170222,ADPRM,56985
17,10583648,10600885,10672473,10697533,ENSG00000133028,SCO1,6341
17,10531842,10560626,10628531,10657309,ENSG00000109063,MYH3,4621
17,10424464,10452940,10521147,10549658,ENSG00000125414,MYH2,4620
17,10395626,10421859,10492306,10518542,ENSG00000109061,MYH1,4619
17,10346607,10372876,10443289,10469559,ENSG00000264424,MYH4,4622
17,10293641,10325267,10390321,10421950,ENSG00000133020,MYH8,4626
17,10204182,10276322,10300864,10373130,ENSG00000006788,MYH13,8735
17,9813925,10101868,9910605,10198606,ENSG00000007237,GAS7,8522
17,9801026,9808684,9896319,9905271,ENSG00000109047,RCVRN,5957
17,9674750,9694614,9771433,9791297,ENSG00000184544,DHRS7C,201140
17,11501747,11873065,11598469,11969748,ENSG00000007174,DNAH9,1770
17,7163221,7166264,7260136,7263213,ENSG00000288292,CLDN7,1366
17,11880761,11900689,11977438,11997475,ENSG00000154957,ZNF18,7566
17,11985215,11985313,12081898,12081996,ENSG00000266297,MIR744,100126313
17,15207128,15244958,15303811,15341597,ENSG00000125409,TEKT3,64518
17,15154943,15155013,15251626,15251696,ENSG00000265110,MIR4731,100616125
17,15133095,15164093,15230718,15272292,ENSG00000109099,PMP22,5376
17,14934291,14935274,15030974,15031957,ENSG00000259944,CDRT7,94150
17,14204505,14249492,14301080,14349404,ENSG00000125430,HS3ST3B1,9953
17,14139172,14140150,14235672,14236862,ENSG00000223510,CDRT15,146822
17,13972718,14111996,14069503,14208677,ENSG00000006695,COX10,1352
17,13932608,13972775,13776660,13793577,ENSG00000236088,COX10-AS1,100874058
17,13927814,13928915,14024513,14025488,ENSG00000162685,CDRT15P1,94158
17,13399005,13505244,13494031,13601929,ENSG00000153976,HS3ST3A1,9955
17,12894928,12921381,12991611,13018027,ENSG00000006744,ELAC2,60528
17,12692828,12894960,12789497,12991643,ENSG00000006740,ARHGAP44,9912
17,12569206,12670651,12666188,12763644,ENSG00000141052,MYOCD,93649
17,12453284,12540504,12549940,12642854,ENSG00000179136,LINC00670,284034
17,11924134,12047051,12020876,12143828,ENSG00000065559,MAP2K4,6416
17,17746821,17875784,17843510,17972400,ENSG00000175662,TOM1L2,146691
17,7155550,7163259,7252214,7259937,ENSG00000288485,ELP5,23587
17,7143737,7145753,7240007,7242449,ENSG00000170296,GABARAP,11337
17,3118914,3119844,3207538,3218896,ENSG00000172146,OR1A1,8383
17,3100812,3101742,3197518,3198448,ENSG00000172150,OR1A2,26189
17,3029903,3030845,3126609,3127551,ENSG00000183024,OR1G1,8390
17,2995351,2996290,3088483,3104422,ENSG00000184166,OR1D2,4991
17,2965962,2966901,3062668,3063607,ENSG00000262628,OR1D5,8386
17,2699731,2941035,2796437,3037741,ENSG00000132359,RAP1GAP2,23108
17,3143969,3144559,3235702,3241265,ENSG00000262628,OR1D4,653166
17,2651371,2651476,2748077,2748182,ENSG00000221200,MIR1253,100302208
17,2496922,2588909,2593653,2685615,ENSG00000007168,PAFAH1B1,5048
17,2319347,2415200,2416048,2511888,ENSG00000127804,METTL16,79066
17,2287353,2304258,2384072,2401060,ENSG00000070444,MNT,4335
17,2240805,2284348,2337500,2381054,ENSG00000141258,SGSM2,9905
17,2233572,2233664,2330179,2330370,ENSG00000267278,SNORD91A,692207
17,2592679,2614927,2689386,2711764,ENSG00000132361,CLUH,23277
17,3181183,3182268,3277198,3284380,ENSG00000221882,OR3A2,4995
17,3194928,3195876,3291016,3298360,ENSG00000180090,OR3A1,4994
17,3213538,3214740,3309985,3311446,ENSG00000232709,OR3A4P,390756
17,3827162,3867758,3923872,3964437,ENSG00000074370,ATP2A3,489
17,3763616,3794037,3860314,3893053,ENSG00000004660,CAMKK1,84254
17,3617918,3704537,3714627,3801188,ENSG00000083457,ITGAE,3682
17,3576521,3599698,3673226,3696155,ENSG00000083454,P2RX5,5026
17,3572089,3572962,3668811,3669665,ENSG00000127774,EMC6,83460
17,3566186,3571973,3662894,3668578,ENSG00000213977,TAX1BP3,30851
17,3539761,3566397,3636759,3663103,ENSG00000040531,CTNS,1497
17,3511555,3539616,3608239,3636250,ENSG00000197417,SHPK,23729
17,3468739,3500336,3565445,3609411,ENSG00000196689,TRPV1,7442
17,3413795,3461289,3510501,3557812,ENSG00000167723,TRPV3,162514
17,3379295,3402700,3475996,3503405,ENSG00000108381,ASPA,443
17,3343305,3375126,3440018,3472134,ENSG00000141255,SPATA22,84690
17,3336163,3337135,3432869,3433841,ENSG00000127780,OR1E2,8388
17,3323861,3324827,3411369,3424070,ENSG00000159961,OR3A3,8392
17,3300759,3301704,3397103,3398410,ENSG00000180016,OR1E1,8387
17,2232418,2232504,2329015,2329237,ENSG00000235280,SNORD91B,692208
17,3907738,4046253,4004444,4143030,ENSG00000074755,ZZEF1,23140
17,2225981,2240678,2322395,2336457,ENSG00000167721,TSR1,55720
17,1963132,2207069,2059842,2303785,ENSG00000070366,SMG6,23293
17,1397870,1420182,1494576,1516612,ENSG00000132376,INPP5K,51763
17,1367479,1396001,1464211,1491682,ENSG00000197879,MYO1C,4641
17,1324646,1359561,1420692,1456232,ENSG00000167193,CRK,1398
17,1247833,1303556,1344274,1400222,ENSG00000274474,YWHAE,7531
17,1173857,1174565,1270443,1271815,ENSG00000205899,BHLHA9,727857
17,925715,925799,1022475,1022559,ENSG00000264429,MIR3183,100422835
17,1420212,1421390,1516876,1518101,ENSG00000236618,PITPNA-AS1,100306951
17,906757,1083166,1003518,1179981,ENSG00000278741,ABR,29
17,662548,685571,759329,782280,ENSG00000167699,GLOD4,51031
17,655572,658576,752659,755336,ENSG00000225746,DBIL5P,100131454
17,647660,655501,744420,752264,ENSG00000179409,GEMIN4,50628
17,411907,618096,508667,714839,ENSG00000141252,VPS53,55275
17,260117,264457,410324,414666,ENSG00000187624,C17orf97,400566
17,39196810,39197713,41040540,41041450,ENSG00000188581,KRTAP1-1,81851
17,900356,905390,997128,1003671,ENSG00000278501,TIMM22,29928
17,1421282,1466110,1517717,1562792,ENSG00000174238,PITPNA,5306
17,1477695,1532130,1569267,1628834,ENSG00000278550,SLC43A2,124935
17,1537151,1549083,1633857,1645732,ENSG00000276336,SCARF1,8578
17,1959603,1962981,2055102,2063241,ENSG00000177374,HIC1,3090
17,1953564,1953674,2050270,2050380,ENSG00000267195,MIR212,406994
17,1953201,1953302,2049907,2050008,ENSG00000267200,MIR132,406921
17,1945276,1946725,2042021,2043425,ENSG00000262664,OVCA2,124641
17,1933430,1946725,2030152,2043898,ENSG00000108963,DPH1,1801
17,1837970,1928178,1934676,2025334,ENSG00000185924,RTN4RL1,146760
17,1733272,1802848,1830004,1900082,ENSG00000132383,RPA1,6117
17,1682828,1733175,1779484,1829902,ENSG00000186532,SMYD4,114826
17,1665258,1680859,1762059,1777565,ENSG00000282307,SERPINF1,5176
17,1646129,1658559,1742835,1755265,ENSG00000167711,SERPINF2,5345
17,1628124,1641893,1724703,1738585,ENSG00000167716,WDR81,124997
17,1614797,1619566,1711502,1717174,ENSG00000282800,MIR22HG,84981
17,1606083,1613662,1702815,1710377,ENSG00000275246,TLCD2,727910
17,1553922,1588176,1650628,1684867,ENSG00000274442,PRPF8,10594
17,1549444,1553392,1646149,1649866,ENSG00000167705,RILP,83547
17,2207247,2228553,2303949,2325260,ENSG00000167720,SRR,63826
17,4046461,4060995,4143196,4157697,ENSG00000167740,CYB5D2,124936
17,4066664,4167142,4166273,4263956,ENSG00000185722,ANKFY1,51479
17,4172511,4269969,4269258,4366675,ENSG00000132388,UBE2G1,7326
17,6561037,6564701,6657033,6693211,ENSG00000226819,ALOX15P1,100652883
17,6555058,6556617,6651761,6653476,ENSG00000256806,C17orf100,388327
17,6546632,6554954,6643310,6651605,ENSG00000108590,MED31,51003
17,6544221,6547861,6641059,6644541,ENSG00000129235,TXNDC17,84817
17,6481644,6544247,6578146,6640711,ENSG00000198920,KIAA0753,9851
17,6354582,6459877,6451262,6556555,ENSG00000091622,PITPNM3,83394
17,6588038,6616740,6684718,6713369,ENSG00000141485,SLC13A5,284111
17,6327058,6338519,6423737,6435121,ENSG00000129221,AIPL1,23746
17,5417437,5487832,5514117,5584509,ENSG00000091592,NLRP1,22861
17,5389693,5394130,5486395,5490737,ENSG00000167842,MIS12,79003
17,5377612,5389494,5471253,5486178,ENSG00000072849,DERL2,51009
17,5344231,5372380,5440916,5468982,ENSG00000005100,DHX33,56919
17,5973933,6027747,6069105,6124427,ENSG00000179314,WSCD1,23302
17,6659155,6678964,6756045,6775647,ENSG00000132530,XAF1,54739
17,6679551,6690965,6776214,6787646,ENSG00000177294,FBXO39,162517
17,6703299,6735060,6797992,6831729,ENSG00000167858,TEKT1,83659
17,7138346,7142825,7235037,7239457,ENSG00000040633,PHF23,79142
17,7128660,7137863,7225341,7234517,ENSG00000004975,DVL2,1856
17,7126615,7126698,7223296,7223379,ENSG00000199053,MIR324,442898
17,7123149,7128586,7219937,7225266,ENSG00000072778,ACADVL,37
17,7093209,7120928,7189889,7217609,ENSG00000132535,DLG4,1742
17,7076750,7082883,7173430,7179370,ENSG00000141505,ASGR1,432
17,7004640,7018130,7101321,7114653,ENSG00000161944,ASGR2,433
17,6977855,6983600,7074795,7080283,ENSG00000132514,CLEC10A,10462
17,6944948,6947242,7041620,7044092,ENSG00000174326,SLC16A11,162515
17,6939393,6943440,7036014,7040117,ENSG00000174327,SLC16A13,201232
17,6926368,6932961,7023049,7029644,ENSG00000161940,BCL6B,255877
17,6920933,6921341,7017910,7018022,ENSG00000284027,MIR497,574456
17,6919136,6922973,7015821,7019659,ENSG00000267532,MIR497HG,100506755
17,6899383,6914055,6996048,7010754,ENSG00000108839,ALOX12,239
17,6756894,6803668,6899913,6954107,ENSG00000262943,ALOX12P2,245
17,5336098,5342471,5432776,5439155,ENSG00000108561,C1QBP,708
17,5322960,5332985,5420181,5432877,ENSG00000129197,RPAIN,84268
17,5289345,5323059,5384832,5419662,ENSG00000108559,NUP88,4927
17,5185557,5289132,5282283,5386340,ENSG00000029725,RABEP1,9135
17,4699438,4701798,4796163,4798495,ENSG00000142507,PSMB6,5694
17,4692253,4693884,4788963,4790589,ENSG00000182327,GLTPD2,388323
17,4688579,4689729,4785284,4786364,ENSG00000182853,VMO1,284013
17,4675186,4686506,4771885,4783211,ENSG00000142484,TM4SF5,9032
17,4643309,4649414,4739832,4746113,ENSG00000141497,ZMYND15,84225
17,4636827,4643223,4733532,4739928,ENSG00000161921,CXCL16,58191
17,4634722,4636896,4731427,4733607,ENSG00000161920,MED11,400569
17,4613788,4624795,4710631,4721497,ENSG00000141480,ARRB2,409
17,4574678,4607632,4671384,4704337,ENSG00000141456,PELP1,27043
17,4534213,4544971,4631485,4642294,ENSG00000161905,ALOX15,246
17,4487833,4511614,4584528,4608319,ENSG00000188176,SMTNL2,342527
17,4460221,4463876,4556926,4560577,ENSG00000167741,GGT6,124975
17,4442190,4458681,4538903,4555384,ENSG00000132382,MYBBP1A,10514
17,4337218,4391499,4433939,4488204,ENSG00000182557,SPNS3,201305
17,4710395,4726727,4807151,4823430,ENSG00000129219,PLD2,5338
17,7146905,7154995,7243617,7252081,ENSG00000288307,CTDNEP1,23399
17,4736634,4801356,4833339,4898061,ENSG00000141503,MINK1,50488
17,4802947,4806227,4899535,4902934,ENSG00000205710,C17orf107,100130311
17,5112215,5138155,5208919,5234860,ENSG00000161929,SCIMP,388325
17,5082830,5095178,5179534,5191868,ENSG00000180626,ZNF594,84622
17,5031686,5078324,5116031,5174991,ENSG00000129204,USP6,9098
17,5009030,5026397,5105634,5123102,ENSG00000167840,ZNF232,7775
17,4981753,4999669,5078466,5096374,ENSG00000180787,ZFP3,124961
17,4935896,4938727,5032604,5035432,ENSG00000132517,SLC52A1,55065
17,4901242,4931694,4997949,5028401,ENSG00000129250,KIF1C,10749
17,4891424,4900905,4988211,4997033,ENSG00000196388,INCA1,388324
17,4871286,4890665,4967996,4987675,ENSG00000108509,CAMTA2,23125
17,4862520,4871132,4959225,4967817,ENSG00000091640,SPAG7,9552
17,4854383,4860426,4951094,4957131,ENSG00000108515,ENO3,2027
17,4848944,4852381,4945651,4948530,ENSG00000108518,PFN1,5216
17,4843629,4848517,4940007,4945191,ENSG00000108523,RNF167,26001
17,4840425,4843462,4937129,4940046,ENSG00000108528,SLC25A11,8402
17,17921333,17942480,18018020,18039168,ENSG00000171953,ATPAF2,91647
17,9729380,9793022,9825923,9892099,ENSG00000065325,GLP2R,9340
17,17991180,18011299,18087947,18107969,ENSG00000108591,DRG2,1819
17,34842472,34851662,36486680,36495822,ENSG00000278574,ZNHIT3,9326
17,34581084,34592032,38057692,38068634,ENSG00000278299,TBC1D3C,414060
17,34493060,34503988,36165682,36176636,ENSG00000274808,TBC1D3B,414059
17,34431219,34433014,36103826,36105614,ENSG00000275302,CCL4,6351
17,34415602,34417506,36088255,36090143,ENSG00000277632,CCL3,6348
17,34391642,34398841,36064271,36072032,ENSG00000278006,CCL18,6362
17,34851598,34891305,36495635,36534868,ENSG00000278372,MYO19,80179
17,34340096,34345005,36013057,36017972,ENSG00000276114,CCL23,6368
17,34310691,34313764,35983287,35986729,ENSG00000277236,CCL14,6358
17,34303534,34308523,35976498,35981497,ENSG00000275095,CCL16,6360
17,34261522,34266560,35934517,35943713,ENSG00000275722,LYZL6,57151
17,34245084,34257780,35918079,35930773,ENSG00000276432,RDM1,201299
17,34198495,34207377,35871490,35880495,ENSG00000271503,CCL5,6352
17,34136458,34174246,35809483,35847242,ENSG00000276833,TAF15,8148
17,34324617,34329084,35997581,36001553,ENSG00000275528,CCL15,6359
17,34891402,34895150,36534986,36539303,ENSG00000277161,PIGW,284098
17,34900736,34946276,36544918,36589848,ENSG00000275099,GGNBP2,79893
17,34948225,34957233,36591878,36600804,ENSG00000275397,DHRS11,79154
17,36584719,36668628,38428463,38512385,ENSG00000275832,ARHGAP23,57636
17,17942610,17971718,18039407,18068405,ENSG00000141034,GID4,79018
17,36481492,36499693,38324570,38343956,ENSG00000276469,GPR179,440435
17,36452988,36479101,38297167,38323211,ENSG00000278845,MRPL45,84311
17,36046433,36105096,37686430,37745059,ENSG00000275410,HNF1B,6928
17,35972362,36003493,37609738,37643446,ENSG00000277594,DDX52,11056
17,35874899,35969486,37514806,37609418,ENSG00000274047,SYNRG,11276
17,35849950,35873588,37489890,37513498,ENSG00000275932,DUSP14,11072
17,35766976,35837226,37406885,37479725,ENSG00000277104,TADA2A,6871
17,35732984,35749662,37375984,37392708,ENSG00000278145,C17orf78,284099
17,35441926,35766902,37084993,37359116,ENSG00000278540,ACACA,31
17,35391041,35391110,37033744,37033813,ENSG00000276326,MIR2909,100422969
17,35306174,35414171,36948953,37056871,ENSG00000276072,AATF,26574
17,35294771,35301915,36937474,36944612,ENSG00000273706,LHX1,3975
17,34958024,34965407,36601582,36608964,ENSG00000274853,MRM1,79922
17,34092875,34122640,35765864,35795641,ENSG00000278843,MMP28,79148
17,34087915,34092098,35760886,35765079,ENSG00000270806,C17orf50,146853
17,34071529,34079897,35744510,35753239,ENSG00000270765,GAS2L2,246176
17,34058678,34070540,35731638,35743521,ENSG00000270885,RASL10B,91608
17,32687398,32690252,34360327,34363233,ENSG00000108702,CCL1,6346
17,32683470,32685629,34356479,34358610,ENSG00000181374,CCL13,6357
17,32646065,32648421,34319434,34321402,ENSG00000108700,CCL8,6355
17,32612686,32615199,34285741,34288334,ENSG00000172156,CCL11,6356
17,32597234,32599261,34270220,34272242,ENSG00000108688,CCL7,6354
17,32582295,32584220,34255284,34257203,ENSG00000108691,CCL2,6347
17,31856805,31860779,33529786,33533760,ENSG00000265544,AA06,100506677
17,31340105,32483825,33013086,34157294,ENSG00000108684,ASIC2,40
17,31318881,31324892,32991846,32997877,ENSG00000141316,SPACA3,124912
17,31254927,31268667,32928152,32944315,ENSG00000006042,TMEM98,26022
17,30819627,31203902,32492521,32877124,ENSG00000176658,MYO1D,4642
17,30814104,30818271,32486992,32491253,ENSG00000176749,CDK5R1,8851
17,30771480,30810337,32444460,32483295,ENSG00000108671,PSMD11,5717
17,30677156,30697468,32350137,32370343,ENSG00000010244,ZNF207,7756
17,32907767,32966337,34579581,34639318,ENSG00000181291,TMEM132E,124842
17,36686258,36762183,38530030,38605952,ENSG00000273608,SRCIN1,80725
17,33254877,33288528,34927860,34961460,ENSG00000132141,CCT6B,10693
17,33307516,33332088,34980511,35009743,ENSG00000005156,LIG3,3980
17,33914281,34053436,35587321,35726413,ENSG00000006125,AP2B1,163
17,33901813,33905656,35574794,35578571,ENSG00000108733,PEX12,5193
17,33900675,33900772,35573656,35573753,ENSG00000207297,SNORD7,692076
17,33875143,33885110,35543984,35560819,ENSG00000236320,SLFN14,342618
17,33801941,33814758,35464253,35537678,ENSG00000205045,SLFN12L,100506736
17,33762114,33775856,35435095,35448766,ENSG00000154760,SLFN13,146857
17,33738080,33759543,35411070,35433283,ENSG00000172123,SLFN12,55106
17,33677328,33700720,35350304,35373621,ENSG00000172716,SLFN11,91607
17,33570085,33594761,35243071,35273655,ENSG00000166750,SLFN5,162394
17,33519538,33521412,35192519,35194393,ENSG00000164729,SLC35G3,146861
17,33474835,33516364,35147816,35189345,ENSG00000141161,UNC45B,146862
17,33458367,33469322,35128729,35142303,ENSG00000073536,NLE1,54475
17,33448630,33457751,35121614,35130732,ENSG00000073598,FNDC8,54752
17,33426810,33433500,35092220,35119860,ENSG00000185379,RAD51D,5892
17,33336130,33390759,35005989,35089319,ENSG00000092871,RFFL,117584
17,33288548,33290205,34961539,34963777,ENSG00000198783,ZNF830,91603
17,30655459,30669228,32328440,32342173,ENSG00000108666,C17orf75,64149
17,36858514,36858584,38702261,38702331,ENSG00000275238,MIR4734,100616203
17,36875943,36876001,38719690,38719748,ENSG00000273627,MIR4726,100616153
17,38710021,38721736,40553768,40565472,ENSG00000126353,CCR7,1236
17,38632079,38657854,40475833,40501623,ENSG00000131746,TNS4,84951
17,38599675,38613982,40443449,40457725,ENSG00000141753,IGFBP4,3487
17,38544772,38574202,40388524,40417896,ENSG00000131747,TOP2A,7153
17,38465422,38513895,40309179,40357643,ENSG00000131759,RARA,5914
17,38444145,38459413,40287878,40304657,ENSG00000094804,CDC6,990
17,38783975,38804103,40624961,40647818,ENSG00000073584,SMARCE1,6605
17,38375573,38438439,40219303,40284136,ENSG00000171475,WIPF2,147179
17,38296506,38328431,40140536,40172171,ENSG00000108349,CASC3,22794
17,38278789,38293045,40121970,40136917,ENSG00000188895,MSL1,339287
17,38249036,38256978,40092792,40100589,ENSG00000126368,NR1D1,9572
17,38219067,38250120,40062964,40093002,ENSG00000126351,THRA,7067
17,38183795,38183898,40027541,40027645,ENSG00000238793,SNORD124,101340251
17,38175349,38210889,40019103,40054408,ENSG00000008838,MED24,9862
17,38334241,38351906,40177469,40195650,ENSG00000108352,RAPGEFL1,51195
